UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
"MA";"AMARANTE DO MARANHAO";"OUTROS";0
"MA";"ANAJATUBA";"OUTROS";0
"MA";"ANAPURUS";"OUTROS";0
"MA";"APICUM-ACU";"OUTROS";0
"MA";"ARAGUANA";"OUTROS";0
"MA";"ARAIOSES";"OUTROS";0
"MA";"ARAME";"OUTROS";0
"MA";"ARARI";"OUTROS";0
"MA";"AXIXA";"OUTROS";0
"MA";"BACURI";"OUTROS";0
"MA";"BARAO DE GRAJAU";"OUTROS";0
"MA";"BARRA DO CORDA";"OUTROS";0
"MA";"BARREIRINHAS";"OUTROS";0
"MA";"BELA VISTA DO MARANHAO";"OUTROS";0
"MA";"BELAGUA";"OUTROS";0
"MA";"BENEDITO LEITE";"OUTROS";0
"MA";"BEQUIMAO";"OUTROS";0
"MA";"BERNARDO DO MEARIM";"OUTROS";0
"MA";"BOA VISTA DO GURUPI";"OUTROS";0
"MA";"BOM JARDIM";"OUTROS";0
"MA";"BOM JESUS DAS SELVAS";"OUTROS";0
"MA";"BOM LUGAR";"OUTROS";0
"MA";"BREJO";"OUTROS";0
"MA";"BREJO DE AREIA";"OUTROS";0
"MA";"BURITI";"OUTROS";0
"MA";"BURITI BRAVO";"OUTROS";0
"MA";"BURITICUPU";"OUTROS";0
"MA";"BURITIRANA";"OUTROS";0
"MA";"CACHOEIRA GRANDE";"OUTROS";0
"MA";"CAJAPIO";"OUTROS";0
"MA";"CAJARI";"OUTROS";0
"MA";"CAMPESTRE DO MARANHAO";"OUTROS";0
"MA";"CANDIDO MENDES";"OUTROS";0
"MA";"CANTANHEDE";"OUTROS";0
"MA";"CAPINZAL DO NORTE";"OUTROS";0
"MA";"CAROLINA";"OUTROS";0
"MA";"CARUTAPERA";"OUTROS";0
"MA";"CAXIAS";"OUTROS";0
"MA";"CEDRAL";"OUTROS";0
"MA";"CENTRAL DO MARANHAO";"OUTROS";0
"MA";"CENTRO DO GUILHERME";"OUTROS";0
"MA";"CENTRO NOVO DO MARANHAO";"OUTROS";0
"MA";"CHAPADINHA";"OUTROS";0
"MA";"CIDELANDIA";"OUTROS";0
"MA";"CODO";"OUTROS";0
"MA";"COELHO NETO";"OUTROS";0
"MA";"COLINAS";"OUTROS";0
"MA";"CONCEICAO DO LAGO-ACU";"OUTROS";0
"MA";"COROATA";"OUTROS";0
"MA";"CURURUPU";"OUTROS";0
"MA";"DAVINOPOLIS";"OUTROS";0
"MA";"DOM PEDRO";"OUTROS";0
"MA";"DUQUE BACELAR";"OUTROS";0
"MA";"ESPERANTINOPOLIS";"OUTROS";0
"MA";"FEIRA NOVA DO MARANHAO";"OUTROS";0
"MA";"FERNANDO FALCAO";"OUTROS";0
"MA";"FORTALEZA DOS NOGUEIRAS";"OUTROS";0
"MA";"FORTUNA";"OUTROS";0
"MA";"GODOFREDO VIANA";"OUTROS";0
"MA";"GONCALVES DIAS";"OUTROS";0
"MA";"GOVERNADOR ARCHER";"OUTROS";0
"MA";"GOVERNADOR EDISON LOBAO";"OUTROS";0
"MA";"GOVERNADOR EUGENIO BARROS";"OUTROS";0
"MA";"GOVERNADOR LUIZ ROCHA";"OUTROS";0
"MA";"GOVERNADOR NEWTON BELLO";"OUTROS";0
"MA";"GOVERNADOR NUNES FREIRE";"OUTROS";0
"MA";"GRACA ARANHA";"OUTROS";0
"MA";"GUIMARAES";"OUTROS";0
"MA";"ICATU";"OUTROS";0
"MA";"IGARAPE DO MEIO";"OUTROS";0
"MA";"IGARAPE GRANDE";"OUTROS";0
"MA";"ITAIPAVA DO GRAJAU";"OUTROS";0
"MA";"ITINGA DO MARANHAO";"OUTROS";0
"MA";"JATOBA";"OUTROS";0
"MA";"JENIPAPO DOS VIEIRAS";"OUTROS";0
"MA";"JOAO LISBOA";"OUTROS";0
"MA";"JOSELANDIA";"OUTROS";0
"MA";"JUNCO DO MARANHAO";"OUTROS";0
"MA";"LAGO DA PEDRA";"OUTROS";0
"MA";"LAGO DO JUNCO";"OUTROS";0
"MA";"LAGO DOS RODRIGUES";"OUTROS";0
"MA";"LAGO VERDE";"OUTROS";0
"MA";"LAGOA GRANDE DO MARANHAO";"OUTROS";0
"MA";"LAJEADO NOVO";"OUTROS";0
"MA";"LORETO";"OUTROS";0
"MA";"LUIS DOMINGUES";"OUTROS";0
"MA";"MAGALHAES DE ALMEIDA";"OUTROS";0
"MA";"MARACACUME";"OUTROS";0
"MA";"MARAJA DO SENA";"OUTROS";0
"MA";"MARANHAOZINHO";"OUTROS";0
"MA";"MATA ROMA";"OUTROS";0
"MA";"MATINHA";"OUTROS";0
"MA";"MATOES";"OUTROS";0
"MA";"MATOES DO NORTE";"OUTROS";0
"MA";"MILAGRES DO MARANHAO";"OUTROS";0
"MA";"MIRADOR";"OUTROS";0
"MA";"MIRANDA DO NORTE";"OUTROS";0
"MA";"MIRINZAL";"OUTROS";0
"MA";"MONCAO";"OUTROS";0
"MA";"MONTES ALTOS";"OUTROS";0
"MA";"MORROS";"OUTROS";0
"MA";"NINA RODRIGUES";"OUTROS";0
"MA";"NOVA COLINAS";"OUTROS";0
"MA";"NOVA IORQUE";"OUTROS";0
"MA";"NOVA OLINDA DO MARANHAO";"OUTROS";0
"MA";"OLHO D'AGUA DAS CUNHAS";"OUTROS";0
"MA";"OLINDA NOVA DO MARANHAO";"OUTROS";0
"MA";"PALMEIRANDIA";"OUTROS";0
"MA";"PARAIBANO";"OUTROS";0
"MA";"PARNARAMA";"OUTROS";0
"MA";"PASSAGEM FRANCA";"OUTROS";0
"MA";"PASTOS BONS";"OUTROS";0
"MA";"PAULO RAMOS";"OUTROS";0
"MA";"PEDREIRAS";"OUTROS";0
"MA";"PEDRO DO ROSARIO";"OUTROS";0
"MA";"PENALVA";"OUTROS";0
"MA";"PERITORO";"OUTROS";0
"MA";"PINDARE MIRIM";"OUTROS";0
"MA";"PINHEIRO";"OUTROS";0
"MA";"PIO XII";"OUTROS";0
"MA";"PIRAPEMAS";"OUTROS";0
"MA";"POCAO DE PEDRAS";"OUTROS";0
"MA";"PORTO FRANCO";"OUTROS";0
"MA";"PORTO RICO DO MARANHAO";"OUTROS";0
"MA";"PRESIDENTE JUSCELINO";"OUTROS";0
"MA";"PRESIDENTE MEDICI";"OUTROS";0
"MA";"PRESIDENTE SARNEY";"OUTROS";0
"MA";"PRESIDENTE VARGAS";"OUTROS";0
"MA";"PRIMEIRA CRUZ";"OUTROS";0
"MA";"RAPOSA";"OUTROS";0
"MA";"RIACHAO";"OUTROS";0
"MA";"RIBAMAR FIQUENE";"OUTROS";0
"MA";"ROSARIO";"OUTROS";0
"MA";"SAMBAIBA";"OUTROS";0
"MA";"SANTA HELENA";"OUTROS";0
"MA";"SANTA INES";"OUTROS";0
"MA";"SANTA LUZIA DO PARUA";"OUTROS";0
"MA";"SANTA QUITERIA DO MARANHAO";"OUTROS";0
"MA";"SANTA RITA";"OUTROS";0
"MA";"SANTANA DO MARANHAO";"OUTROS";0
"MA";"SANTO ANTONIO DOS LOPES";"OUTROS";0
"MA";"SAO BENEDITO DO RIO PRETO";"OUTROS";0
"MA";"SAO BENTO";"OUTROS";0
"MA";"SAO BERNARDO";"OUTROS";0
"MA";"SAO DOMINGOS DO AZEITAO";"OUTROS";0
"MA";"SAO DOMINGOS DO MARANHAO";"OUTROS";0
"MA";"SAO FELIX DE BALSAS";"OUTROS";0
"MA";"SAO FRANCISCO DO BREJAO";"OUTROS";0
"MA";"SAO FRANCISCO DO MARANHAO";"OUTROS";0
"MA";"SAO JOAO BATISTA";"OUTROS";0
"MA";"SAO JOAO DO CARU";"OUTROS";0
"MA";"SAO JOAO DO PARAISO";"OUTROS";0
"MA";"SAO JOAO DOS PATOS";"OUTROS";0
"MA";"SAO JOSE DOS BASILIOS";"OUTROS";0
"MA";"SAO LUIS GONZAGA DO MARANHAO";"OUTROS";0
"MA";"SAO MATEUS DO MARANHAO";"OUTROS";0
"MA";"SAO PEDRO DA AGUA BRANCA";"OUTROS";0
"MA";"SAO PEDRO DOS CRENTES";"OUTROS";0
"MA";"SAO RAIMUNDO DAS MANGABEIRAS";"OUTROS";0
"MA";"SAO RAIMUNDO DO DOCA BEZERRA";"OUTROS";0
"MA";"SAO ROBERTO";"OUTROS";0
"MA";"SAO VICENTE FERRER";"OUTROS";0
"MA";"SATUBINHA";"OUTROS";0
"MA";"SENADOR ALEXANDRE COSTA";"OUTROS";0
"MA";"SENADOR LA ROCQUE";"OUTROS";0
"MA";"SERRANO DO MARANHAO";"OUTROS";0
"MA";"SITIO NOVO";"OUTROS";0
"MA";"SUCUPIRA DO NORTE";"OUTROS";0
"MA";"SUCUPIRA DO RIACHAO";"OUTROS";0
"MA";"TASSO FRAGOSO";"OUTROS";0
"MA";"TIMBIRAS";"OUTROS";0
"MA";"TIMON";"OUTROS";0
"MA";"TRIZIDELA DO VALE";"OUTROS";0
"MA";"TUFILANDIA";"OUTROS";0
"MA";"TUNTUM";"OUTROS";0
"MA";"TURIACU";"OUTROS";0
"MA";"TURILANDIA";"OUTROS";0
"MA";"TUTOIA";"OUTROS";0
"MA";"URBANO SANTOS";"OUTROS";0
"MA";"VARGEM GRANDE";"OUTROS";0
"MA";"VIANA";"OUTROS";0
"MA";"VILA NOVA DOS MARTIRIOS";"OUTROS";0
"MA";"VITORIA DO MEARIM";"OUTROS";0
"MA";"VITORINO FREIRE";"OUTROS";0
"MA";"ZE DOCA";"OUTROS";0
"GO";"ABADIANIA";"OUTROS";0
"GO";"ACREUNA";"OUTROS";0
"GO";"ADELANDIA";"OUTROS";0
"GO";"AGUA FRIA DE GOIAS";"OUTROS";0
"GO";"AGUA LIMPA";"OUTROS";0
"GO";"ALOANDIA";"OUTROS";0
"GO";"ALTO HORIZONTE";"OUTROS";0
"GO";"AMARALINA";"OUTROS";0
"GO";"AMERICANO DO BRASIL";"OUTROS";0
"GO";"AMORINOPOLIS";"OUTROS";0
"GO";"ANHANGUERA";"OUTROS";0
"GO";"APARECIDA DO RIO DOCE";"OUTROS";0
"GO";"ARACU";"OUTROS";0
"GO";"ARAGARCAS";"OUTROS";0
"GO";"ARAGOIANIA";"OUTROS";0
"GO";"ARAGUAPAZ";"OUTROS";0
"GO";"ARENOPOLIS";"OUTROS";0
"GO";"ARUANA";"OUTROS";0
"GO";"AURILANDIA";"OUTROS";0
"GO";"AVELINOPOLIS";"OUTROS";0
"GO";"BALIZA";"OUTROS";0
"GO";"BARRO ALTO";"OUTROS";0
"GO";"BELA VISTA DE GOIAS";"OUTROS";0
"GO";"BOM JARDIM DE GOIAS";"OUTROS";0
"GO";"BONFINOPOLIS";"OUTROS";0
"GO";"BONOPOLIS";"OUTROS";0
"GO";"BRAZABRANTES";"OUTROS";0
"GO";"BRITANIA";"OUTROS";0
"GO";"BURITINOPOLIS";"OUTROS";0
"GO";"CABECEIRAS";"OUTROS";0
"GO";"CACHOEIRA ALTA";"OUTROS";0
"GO";"CACHOEIRA DE GOIAS";"OUTROS";0
"GO";"CAIAPONIA";"OUTROS";0
"GO";"CALDAZINHA";"OUTROS";0
"GO";"CAMPESTRE DE GOIAS";"OUTROS";0
"GO";"CAMPINACU";"OUTROS";0
"GO";"CAMPINORTE";"OUTROS";0
"GO";"CAMPO ALEGRE DE GOIAS";"OUTROS";0
"GO";"CAMPO LIMPO DE GOIAS";"OUTROS";0
"GO";"CAMPOS BELOS";"OUTROS";0
"GO";"CAMPOS VERDES";"OUTROS";0
"GO";"CARMO DO RIO VERDE";"OUTROS";0
"GO";"CASTELANDIA";"OUTROS";0
"GO";"CATURAI";"OUTROS";0
"GO";"CAVALCANTE";"OUTROS";0
"GO";"CERES";"OUTROS";0
"GO";"CHAPADAO DO CEU";"OUTROS";0
"GO";"COLINAS DO SUL";"OUTROS";0
"GO";"CORREGO DO OURO";"OUTROS";0
"GO";"CORUMBA DE GOIAS";"OUTROS";0
"GO";"CRISTIANOPOLIS";"OUTROS";0
"GO";"CRIXAS";"OUTROS";0
"GO";"CROMINIA";"OUTROS";0
"GO";"CUMARI";"OUTROS";0
"GO";"DAMIANOPOLIS";"OUTROS";0
"GO";"DAMOLANDIA";"OUTROS";0
"GO";"DIORAMA";"OUTROS";0
"GO";"DIVINOPOLIS DE GOIAS";"OUTROS";0
"GO";"DOVERLANDIA";"OUTROS";0
"GO";"EDEALINA";"OUTROS";0
"GO";"EDEIA";"OUTROS";0
"GO";"FAZENDA NOVA";"OUTROS";0
"GO";"FIRMINOPOLIS";"OUTROS";0
"GO";"FORMOSO";"OUTROS";0
"GO";"GAMELEIRA DE GOIAS";"OUTROS";0
"GO";"GOIANAPOLIS";"OUTROS";0
"GO";"GOIANDIRA";"OUTROS";0
"GO";"GOIANESIA";"OUTROS";0
"GO";"GOIANIRA";"OUTROS";0
"GO";"GOIAS";"OUTROS";0
"GO";"GOUVELANDIA";"OUTROS";0
"GO";"GUAPO";"OUTROS";0
"GO";"GUARAITA";"OUTROS";0
"GO";"GUARANI DE GOIAS";"OUTROS";0
"GO";"GUARINOS";"OUTROS";0
"GO";"HEITORAI";"OUTROS";0
"GO";"HIDROLINA";"OUTROS";0
"GO";"IACIARA";"OUTROS";0
"GO";"INDIARA";"OUTROS";0
"GO";"IPIRANGA DE GOIAS";"OUTROS";0
"GO";"ISRAELANDIA";"OUTROS";0
"GO";"ITABERAI";"OUTROS";0
"GO";"ITAGUARI";"OUTROS";0
"GO";"ITAGUARU";"OUTROS";0
"GO";"ITAJA";"OUTROS";0
"GO";"ITAPACI";"OUTROS";0
"GO";"ITAPIRAPUA";"OUTROS";0
"GO";"ITAPURANGA";"OUTROS";0
"GO";"ITARUMA";"OUTROS";0
"GO";"ITAUCU";"OUTROS";0
"GO";"IVOLANDIA";"OUTROS";0
"GO";"JANDAIA";"OUTROS";0
"GO";"JAUPACI";"OUTROS";0
"GO";"JESUPOLIS";"OUTROS";0
"GO";"JOVIANIA";"OUTROS";0
"GO";"LAGOA SANTA";"OUTROS";0
"GO";"LEOPOLDO DE BULHOES";"OUTROS";0
"GO";"MAIRIPOTABA";"OUTROS";0
"GO";"MAMBAI";"OUTROS";0
"GO";"MARA ROSA";"OUTROS";0
"GO";"MARZAGAO";"OUTROS";0
"GO";"MATRINCHA";"OUTROS";0
"GO";"MAURILANDIA";"OUTROS";0
"GO";"MIMOSO DE GOIAS";"OUTROS";0
"GO";"MINACU";"OUTROS";0
"GO";"MOIPORA";"OUTROS";0
"GO";"MONTE ALEGRE DE GOIAS";"OUTROS";0
"GO";"MONTES CLAROS DE GOIAS";"OUTROS";0
"GO";"MONTIVIDIU";"OUTROS";0
"GO";"MONTIVIDIU DO NORTE";"OUTROS";0
"GO";"MORRO AGUDO DE GOIAS";"OUTROS";0
"GO";"MOSSAMEDES";"OUTROS";0
"GO";"MOZARLANDIA";"OUTROS";0
"GO";"MUNDO NOVO";"OUTROS";0
"GO";"MUTUNOPOLIS";"OUTROS";0
"GO";"NAZARIO";"OUTROS";0
"GO";"NEROPOLIS";"OUTROS";0
"GO";"NOVA AMERICA";"OUTROS";0
"GO";"NOVA AURORA";"OUTROS";0
"GO";"NOVA GLORIA";"OUTROS";0
"GO";"NOVA IGUACU DE GOIAS";"OUTROS";0
"GO";"NOVA ROMA";"OUTROS";0
"GO";"NOVA VENEZA";"OUTROS";0
"GO";"NOVO BRASIL";"OUTROS";0
"GO";"NOVO PLANALTO";"OUTROS";0
"GO";"ORIZONA";"OUTROS";0
"GO";"OURO VERDE DE GOIAS";"OUTROS";0
"GO";"OUVIDOR";"OUTROS";0
"GO";"PALESTINA DE GOIAS";"OUTROS";0
"GO";"PALMEIRAS DE GOIAS";"OUTROS";0
"GO";"PALMELO";"OUTROS";0
"GO";"PALMINOPOLIS";"OUTROS";0
"GO";"PARANAIGUARA";"OUTROS";0
"GO";"PARAUNA";"OUTROS";0
"GO";"PEROLANDIA";"OUTROS";0
"GO";"PETROLINA DE GOIAS";"OUTROS";0
"GO";"PILAR DE GOIAS";"OUTROS";0
"GO";"PIRACANJUBA";"OUTROS";0
"GO";"PIRANHAS";"OUTROS";0
"GO";"PIRENOPOLIS";"OUTROS";0
"GO";"PONTALINA";"OUTROS";0
"GO";"PORTEIRAO";"OUTROS";0
"GO";"PORTELANDIA";"OUTROS";0
"GO";"POSSE";"OUTROS";0
"GO";"PROFESSOR JAMIL";"OUTROS";0
"GO";"RIALMA";"OUTROS";0
"GO";"RIANAPOLIS";"OUTROS";0
"GO";"RIO QUENTE";"OUTROS";0
"GO";"RUBIATABA";"OUTROS";0
"GO";"SANCLERLANDIA";"OUTROS";0
"GO";"SANTA BARBARA DE GOIAS";"OUTROS";0
"GO";"SANTA CRUZ DE GOIAS";"OUTROS";0
"GO";"SANTA FE DE GOIAS";"OUTROS";0
"GO";"SANTA ISABEL";"OUTROS";0
"GO";"SANTA RITA DO ARAGUAIA";"OUTROS";0
"GO";"SANTA RITA DO NOVO DESTINO";"OUTROS";0
"GO";"SANTA ROSA DE GOIAS";"OUTROS";0
"GO";"SANTA TEREZA DE GOIAS";"OUTROS";0
"GO";"SANTA TEREZINHA DE GOIAS";"OUTROS";0
"GO";"SANTO ANTONIO DA BARRA";"OUTROS";0
"GO";"SANTO ANTONIO DE GOIAS";"OUTROS";0
"GO";"SANTO ANTONIO DO DESCOBERTO";"OUTROS";0
"GO";"SAO DOMINGOS";"OUTROS";0
"GO";"SAO FRANCISCO DE GOIAS";"OUTROS";0
"GO";"SAO JOAO D'ALIANCA";"OUTROS";0
"GO";"SAO JOAO DA PARAUNA";"OUTROS";0
"GO";"SAO LUIS DE MONTES BELOS";"OUTROS";0
"GO";"SAO LUIZ DO NORTE";"OUTROS";0
"GO";"SAO MIGUEL DO PASSA QUATRO";"OUTROS";0
"GO";"SAO PATRICIO";"OUTROS";0
"GO";"SERRANOPOLIS";"OUTROS";0
"GO";"SIMOLANDIA";"OUTROS";0
"GO";"SITIO D'ABADIA";"OUTROS";0
"GO";"TAQUARAL DE GOIAS";"OUTROS";0
"GO";"TERESINA DE GOIAS";"OUTROS";0
"GO";"TEREZOPOLIS DE GOIAS";"OUTROS";0
"GO";"TRES RANCHOS";"OUTROS";0
"GO";"TROMBAS";"OUTROS";0
"GO";"TURVANIA";"OUTROS";0
"GO";"TURVELANDIA";"OUTROS";0
"GO";"UIRAPURU";"OUTROS";0
"GO";"URUANA";"OUTROS";0
"GO";"URUTAI";"OUTROS";0
"GO";"VARJAO";"OUTROS";0
"GO";"VICENTINOPOLIS";"OUTROS";0
"GO";"VILA BOA";"OUTROS";0
"GO";"VILA PROPICIO";"OUTROS";0
"PE";"ABREU E LIMA";"OUTROS";0
"PE";"AFOGADOS DA INGAZEIRA";"OUTROS";0
"PE";"AFRANIO";"OUTROS";0
"PE";"AGUA PRETA";"OUTROS";0
"PE";"AGUAS BELAS";"OUTROS";0
"PE";"ALAGOINHA";"OUTROS";0
"PE";"ALIANCA";"OUTROS";0
"PE";"ALTINHO";"OUTROS";0
"PE";"AMARAJI";"OUTROS";0
"PE";"ANGELIM";"OUTROS";0
"PE";"ARACOIABA";"OUTROS";0
"PE";"ARCOVERDE";"OUTROS";0
"PE";"BARRA DE GUABIRABA";"OUTROS";0
"PE";"BARREIROS";"OUTROS";0
"PE";"BELEM DE MARIA";"OUTROS";0
"PE";"BELO JARDIM";"OUTROS";0
"PE";"BETANIA";"OUTROS";0
"PE";"BODOCO";"OUTROS";0
"PE";"BOM CONSELHO";"OUTROS";0
"PE";"BOM JARDIM";"OUTROS";0
"PE";"BONITO";"OUTROS";0
"PE";"BREJAO";"OUTROS";0
"PE";"BREJINHO";"OUTROS";0
"PE";"BREJO DA MADRE DE DEUS";"OUTROS";0
"PE";"BUENOS AIRES";"OUTROS";0
"PE";"BUIQUE";"OUTROS";0
"PE";"CABROBO";"OUTROS";0
"PE";"CACHOEIRINHA";"OUTROS";0
"PE";"CAETES";"OUTROS";0
"PE";"CALCADO";"OUTROS";0
"PE";"CALUMBI";"OUTROS";0
"PE";"CAMOCIM DE SAO FELIX";"OUTROS";0
"PE";"CAMUTANGA";"OUTROS";0
"PE";"CANHOTINHO";"OUTROS";0
"PE";"CAPOEIRAS";"OUTROS";0
"PE";"CARNAIBA";"OUTROS";0
"PE";"CARPINA";"OUTROS";0
"PE";"CASINHAS";"OUTROS";0
"PE";"CATENDE";"OUTROS";0
"PE";"CEDRO";"OUTROS";0
"PE";"CHA DE ALEGRIA";"OUTROS";0
"PE";"CHA GRANDE";"OUTROS";0
"PE";"CONDADO";"OUTROS";0
"PE";"CORTES";"OUTROS";0
"PE";"CUMARU";"OUTROS";0
"PE";"CUPIRA";"OUTROS";0
"PE";"CUSTODIA";"OUTROS";0
"PE";"DORMENTES";"OUTROS";0
"PE";"ESCADA";"OUTROS";0
"PE";"FEIRA NOVA";"OUTROS";0
"PE";"FERNANDO DE NORONHA";"OUTROS";0
"PE";"FERREIROS";"OUTROS";0
"PE";"FLORES";"OUTROS";0
"PE";"FLORESTA";"OUTROS";0
"PE";"FREI MIGUELINHO";"OUTROS";0
"PE";"GAMELEIRA";"OUTROS";0
"PE";"GARANHUNS";"OUTROS";0
"PE";"GLORIA DO GOITA";"OUTROS";0
"PE";"GRANITO";"OUTROS";0
"PE";"IATI";"OUTROS";0
"PE";"IBIMIRIM";"OUTROS";0
"PE";"IBIRAJUBA";"OUTROS";0
"PE";"IGARASSU";"OUTROS";0
"PE";"IGUARACI";"OUTROS";0
"PE";"ILHA DE ITAMARACA";"OUTROS";0
"PE";"INAJA";"OUTROS";0
"PE";"INGAZEIRA";"OUTROS";0
"PE";"IPUBI";"OUTROS";0
"PE";"ITACURUBA";"OUTROS";0
"PE";"ITAIBA";"OUTROS";0
"PE";"ITAPISSUMA";"OUTROS";0
"PE";"ITAQUITINGA";"OUTROS";0
"PE";"JAQUEIRA";"OUTROS";0
"PE";"JATAUBA";"OUTROS";0
"PE";"JATOBA";"OUTROS";0
"PE";"JOAO ALFREDO";"OUTROS";0
"PE";"JUCATI";"OUTROS";0
"PE";"JUPI";"OUTROS";0
"PE";"JUREMA";"OUTROS";0
"PE";"LAGOA DO CARRO";"OUTROS";0
"PE";"LAGOA DO ITAENGA";"OUTROS";0
"PE";"LAGOA DO OURO";"OUTROS";0
"PE";"LAGOA DOS GATOS";"OUTROS";0
"PE";"LAGOA GRANDE";"OUTROS";0
"PE";"LIMOEIRO";"OUTROS";0
"PE";"MACAPARANA";"OUTROS";0
"PE";"MACHADOS";"OUTROS";0
"PE";"MANARI";"OUTROS";0
"PE";"MARAIAL";"OUTROS";0
"PE";"MIRANDIBA";"OUTROS";0
"PE";"MOREILANDIA";"OUTROS";0
"PE";"MORENO";"OUTROS";0
"PE";"NAZARE DA MATA";"OUTROS";0
"PE";"OROBO";"OUTROS";0
"PE";"OROCO";"OUTROS";0
"PE";"OURICURI";"OUTROS";0
"PE";"PALMEIRINA";"OUTROS";0
"PE";"PANELAS";"OUTROS";0
"PE";"PARANATAMA";"OUTROS";0
"PE";"PARNAMIRIM";"OUTROS";0
"PE";"PASSIRA";"OUTROS";0
"PE";"PAUDALHO";"OUTROS";0
"PE";"PEDRA";"OUTROS";0
"PE";"PETROLANDIA";"OUTROS";0
"PE";"POCAO";"OUTROS";0
"PE";"POMBOS";"OUTROS";0
"PE";"PRIMAVERA";"OUTROS";0
"PE";"QUIPAPA";"OUTROS";0
"PE";"QUIXABA";"OUTROS";0
"PE";"RIACHO DAS ALMAS";"OUTROS";0
"PE";"RIBEIRAO";"OUTROS";0
"PE";"RIO FORMOSO";"OUTROS";0
"PE";"SAIRE";"OUTROS";0
"PE";"SALGADINHO";"OUTROS";0
"PE";"SALOA";"OUTROS";0
"PE";"SANTA CRUZ";"OUTROS";0
"PE";"SANTA CRUZ DA BAIXA VERDE";"OUTROS";0
"PE";"SANTA CRUZ DO CAPIBARIBE";"OUTROS";0
"PE";"SANTA FILOMENA";"OUTROS";0
"PE";"SANTA MARIA DA BOA VISTA";"OUTROS";0
"PE";"SANTA MARIA DO CAMBUCA";"OUTROS";0
"PE";"SANTA TEREZINHA";"OUTROS";0
"PE";"SAO BENEDITO DO SUL";"OUTROS";0
"PE";"SAO BENTO DO UNA";"OUTROS";0
"PE";"SAO CAITANO";"OUTROS";0
"PE";"SAO JOAO";"OUTROS";0
"PE";"SAO JOAQUIM DO MONTE";"OUTROS";0
"PE";"SAO JOSE DO BELMONTE";"OUTROS";0
"PE";"SAO LOURENCO DA MATA";"OUTROS";0
"PE";"SAO VICENTE FERRER";"OUTROS";0
"PE";"SERRA TALHADA";"OUTROS";0
"PE";"SERRITA";"OUTROS";0
"PE";"SERTANIA";"OUTROS";0
"PE";"SIRINHAEM";"OUTROS";0
"PE";"SOLIDAO";"OUTROS";0
"PE";"TABIRA";"OUTROS";0
"PE";"TACAIMBO";"OUTROS";0
"PE";"TACARATU";"OUTROS";0
"PE";"TEREZINHA";"OUTROS";0
"PE";"TERRA NOVA";"OUTROS";0
"PE";"TIMBAUBA";"OUTROS";0
"PE";"TRACUNHAEM";"OUTROS";0
"PE";"TRINDADE";"OUTROS";0
"PE";"TRIUNFO";"OUTROS";0
"PE";"TUPANATINGA";"OUTROS";0
"PE";"TUPARETAMA";"OUTROS";0
"PE";"VENTUROSA";"OUTROS";0
"PE";"VERDEJANTE";"OUTROS";0
"PE";"VERTENTE DO LERIO";"OUTROS";0
"PE";"VERTENTES";"OUTROS";0
"PE";"VICENCIA";"OUTROS";0
"PE";"XEXEU";"OUTROS";0
"RN";"ACARI";"OUTROS";0
"RN";"AFONSO BEZERRA";"OUTROS";0
"RN";"AGUA NOVA";"OUTROS";0
"RN";"ALEXANDRIA";"OUTROS";0
"RN";"ALMINO AFONSO";"OUTROS";0
"RN";"ALTO DO RODRIGUES";"OUTROS";0
"RN";"ANGICOS";"OUTROS";0
"RN";"ANTONIO MARTINS";"OUTROS";0
"RN";"APODI";"OUTROS";0
"RN";"AREIA BRANCA";"OUTROS";0
"RN";"ARES";"OUTROS";0
"RN";"BAIA FORMOSA";"OUTROS";0
"RN";"BARCELONA";"OUTROS";0
"RN";"BENTO FERNANDES";"OUTROS";0
"RN";"BODO";"OUTROS";0
"RN";"BOM JESUS";"OUTROS";0
"RN";"BREJINHO";"OUTROS";0
"RN";"CAICARA DO NORTE";"OUTROS";0
"RN";"CAICARA DO RIO DO VENTO";"OUTROS";0
"RN";"CAMPO GRANDE";"OUTROS";0
"RN";"CAMPO REDONDO";"OUTROS";0
"RN";"CANGUARETAMA";"OUTROS";0
"RN";"CARAUBAS";"OUTROS";0
"RN";"CARNAUBA DOS DANTAS";"OUTROS";0
"RN";"CERRO-CORA";"OUTROS";0
"RN";"CORONEL EZEQUIEL";"OUTROS";0
"RN";"CORONEL JOAO PESSOA";"OUTROS";0
"RN";"CRUZETA";"OUTROS";0
"RN";"CURRAIS NOVOS";"OUTROS";0
"RN";"DOUTOR SEVERIANO";"OUTROS";0
"RN";"ENCANTO";"OUTROS";0
"RN";"EQUADOR";"OUTROS";0
"RN";"ESPIRITO SANTO";"OUTROS";0
"RN";"EXTREMOZ";"OUTROS";0
"RN";"FELIPE GUERRA";"OUTROS";0
"RN";"FERNANDO PEDROZA";"OUTROS";0
"RN";"FLORANIA";"OUTROS";0
"RN";"FRANCISCO DANTAS";"OUTROS";0
"RN";"FRUTUOSO GOMES";"OUTROS";0
"RN";"GALINHOS";"OUTROS";0
"RN";"GOIANINHA";"OUTROS";0
"RN";"GOVERNADOR DIX-SEPT ROSADO";"OUTROS";0
"RN";"GROSSOS";"OUTROS";0
"RN";"IELMO MARINHO";"OUTROS";0
"RN";"IPUEIRA";"OUTROS";0
"RN";"ITAJA";"OUTROS";0
"RN";"ITAU";"OUTROS";0
